* FEAR Boundary condition specification file
* * BC id = Boundary condition id input into Patran and appearing in the .ntl file
* * BC Type = BC type input into Patran
* * Flag1 = 0 for constant, read next line for constant value, 1 for function of time read the time dependant values into a vector
* * Flag2 = 0 unless this BC is a trajectory, 1 = POST style trajectory, 2 = CMA/FIAT style trajectory, 3 = time vs generic BC value  
* * FLAG3 = real number for constant spatial multipler, -1 for node based spatial field, -2 coordinate based spatial field, follows trajectory
* * Flag4 = 0 for scalar, 1 for vector --> only supported for BC's not a f(t), future upgrade will make vector BC types f(t)
* BC id   BCType   Flag1   Flag2  Flag3   Flag4
* BC #4 Aerodynamic heating in TPS surface
400   4   1   2  -1    0
1   1   0.21
650	0.483749347
655	0.493480603
660	0.503292996
665	0.513185681
670	0.52315961
675	0.533050868
680	0.542955331
685	0.552933051
690	0.562987763
695	0.573120465
700	0.583329119
705	0.593615011
710	0.60397684
715	0.61441626
720	0.62493184
725	0.635340662
730	0.645755303
735	0.656241643
740	0.666799489
745	0.677430305
750	0.688133959
755	0.698908892
760	0.709754941
765	0.72067466
770	0.731665271
775	0.742726401
780	0.753658214
785	0.76458886
790	0.775588303
795	0.786654727
800	0.797785097
805	0.808985343
810	0.820252684
815	0.831584914
820	0.842982795
825	0.854448199
830	0.865978281
835	0.877574718
840	0.8890111
845	0.900444347
850	0.911935924
855	0.923491524
860	0.935106024
865	0.946782196
870	0.958517782
875	0.970314564
880	0.982170135
-885	0.99337519
* BC #11 Zero recession 
1100   11   0   0   1.0    1
0.0     0.0     0.0
* BC #9 (fix displacement xyz bondline)
900   9   0   0   1.0    1
0.0  0.0  0.0
* BC #8 (fix velocity xyz bondline)
800   8   0   0   1.0   1
0.0  0.0  0.0
* BC #9 (fix xyz structure)
901   9   0   0   1.0    1
0.0  0.0  0.0
* BC #9 (fix xyz structure)
902   9   0   0   1.0    1
0.0  0.0  0.0
* BC #9 (fix xyz structure)
903   9   0   0   1.0    1
0.0  0.0  0.0
* BC #8 (fix velocity yz center TPS)
801   8   0   0   1.0   1
-99.0  0.0  0.0
* BC #9 (fix displacement yz center TPS)
904   9   0   0   1.0    1
-99.0  0.0  0.0
* BC #9 (fix xyz structure)
905   9   0   0   1.0    1
0.0  0.0  0.0
#
